year,Date,Month,emp_length_int,home_ownership,income_category,annual_inc,loan_amount,term,application_type,purpose,interest_rate,grade,installment,region,loan_condition
2011,1,6,2.0,RENT,Low,95000,12000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,392.81,Northern-Irl,Good Loan
2011,1,6,10.0,RENT,Low,60000,16000, 36 months,INDIVIDUAL,renewable_energy,7.49,A,497.63,ulster,Good Loan
2011,1,6,3.0,RENT,Low,40000,4600, 60 months,INDIVIDUAL,car,20.25,F,122.52,Northern-Irl,Good Loan
2011,1,6,2.0,RENT,Low,99000,9000, 36 months,INDIVIDUAL,debt_consolidation,11.49,B,296.75,Northern-Irl,Good Loan
2011,1,6,6.0,RENT,Low,51000,12000, 60 months,INDIVIDUAL,debt_consolidation,19.29,E,313.21,ulster,Good Loan
2011,1,6,0.5,RENT,Low,55070,9000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,284.07,leinster,Good Loan
2011,1,6,2.0,RENT,Low,68000,18000, 60 months,INDIVIDUAL,debt_consolidation,10.99,B,391.28,ulster,Good Loan
2011,1,6,9.0,MORTGAGE,High,255000,9600, 36 months,INDIVIDUAL,moving,6.99,A,296.38,leinster,Good Loan
2011,1,6,0.5,RENT,Low,47840,15000, 60 months,INDIVIDUAL,medical,16.49,D,368.69,ulster,Good Loan
2011,1,6,3.0,RENT,Low,45500,2000, 36 months,INDIVIDUAL,credit_card,13.49,C,67.87,cannught,Good Loan
2011,1,6,9.0,RENT,Low,34200,9450, 36 months,INDIVIDUAL,wedding,15.62,D,330.47,cannught,Good Loan
2011,1,6,1.0,RENT,Low,51996,20000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,444.79,Northern-Irl,Good Loan
2011,1,6,8.0,MORTGAGE,Low,36000,1600, 36 months,INDIVIDUAL,home_improvement,10.59,B,52.08,cannught,Good Loan
2011,1,6,3.0,RENT,Low,53000,9600, 36 months,INDIVIDUAL,credit_card,15.99,D,337.47,munster,Good Loan
2011,1,6,10.0,OWN,Low,80000,4000, 36 months,INDIVIDUAL,major_purchase,5.99,A,121.67,Northern-Irl,Good Loan
2011,1,6,5.0,RENT,Low,60000,9000, 60 months,INDIVIDUAL,major_purchase,12.99,C,204.74,ulster,Good Loan
2011,1,6,10.0,MORTGAGE,Medium,125004,3600, 60 months,INDIVIDUAL,other,18.39,E,92.19,leinster,Good Loan
2011,1,6,3.0,MORTGAGE,Low,65000,6000, 36 months,INDIVIDUAL,small_business,15.62,D,209.82,leinster,Good Loan
2011,1,6,6.05,OWN,Low,85000,4300, 36 months,INDIVIDUAL,other,11.99,B,142.81,ulster,Good Loan
2011,1,6,6.0,MORTGAGE,Medium,138000,30000, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,743.81,cannught,Good Loan
2011,1,6,7.0,RENT,Low,35328,12375, 60 months,INDIVIDUAL,debt_consolidation,12.99,C,281.51,ulster,Good Loan
2011,1,6,2.0,MORTGAGE,Low,100000,15000, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,498.15,ulster,Good Loan
2011,1,6,0.5,MORTGAGE,Low,72500,30000, 36 months,INDIVIDUAL,home_improvement,7.49,A,933.05,cannught,Good Loan
2011,1,6,10.0,RENT,Low,39000,5000, 36 months,INDIVIDUAL,medical,7.49,A,155.51,Northern-Irl,Good Loan
2011,1,6,6.0,MORTGAGE,Low,50000,3000, 60 months,INDIVIDUAL,car,10.99,B,65.22,ulster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,40800,6700, 36 months,INDIVIDUAL,home_improvement,6.99,A,206.85,cannught,Good Loan
2011,1,6,0.5,OWN,Low,26000,3000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,94.69,munster,Good Loan
2011,1,6,4.0,RENT,Low,85000,17000, 60 months,INDIVIDUAL,debt_consolidation,17.99,E,431.6,Northern-Irl,Good Loan
2011,1,6,4.0,RENT,Low,27024,8000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,252.51,Northern-Irl,Good Loan
2011,1,6,6.05,RENT,Low,36000,3200, 36 months,INDIVIDUAL,debt_consolidation,15.62,D,111.91,Northern-Irl,Good Loan
2011,1,6,6.0,RENT,Low,37800,3000, 36 months,INDIVIDUAL,debt_consolidation,15.62,D,104.91,ulster,Good Loan
2011,1,6,10.0,OWN,Low,30423,5000, 36 months,INDIVIDUAL,other,8.49,A,157.82,Northern-Irl,Good Loan
2011,1,6,9.0,MORTGAGE,Low,30000,3000, 36 months,INDIVIDUAL,other,11.49,B,98.92,cannught,Good Loan
2011,1,6,5.0,MORTGAGE,Low,58000,7000, 36 months,INDIVIDUAL,home_improvement,6.99,A,216.11,Northern-Irl,Good Loan
2011,1,6,7.0,OWN,Low,50000,12000, 36 months,INDIVIDUAL,major_purchase,8.49,A,378.76,munster,Good Loan
2011,1,6,6.0,OWN,Low,12000,2500, 36 months,INDIVIDUAL,home_improvement,9.99,B,80.66,leinster,Good Loan
2011,1,6,8.0,RENT,Low,32000,6000, 36 months,INDIVIDUAL,credit_card,5.42,A,180.96,munster,Good Loan
2011,1,6,7.0,RENT,Low,39996,2000, 36 months,INDIVIDUAL,other,10.99,B,65.47,ulster,Good Loan
2011,1,6,10.0,RENT,Low,82440,14700, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,463.98,ulster,Good Loan
2011,1,6,5.0,RENT,Low,46500,25000, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,575.12,cannught,Good Loan
2011,1,6,8.0,MORTGAGE,Low,66000,10000, 36 months,INDIVIDUAL,home_improvement,11.49,B,329.72,ulster,Good Loan
2011,1,6,0.5,RENT,Low,80000,8000, 36 months,INDIVIDUAL,wedding,5.99,A,243.34,munster,Good Loan
2011,1,6,1.0,RENT,Low,28800,5000, 60 months,INDIVIDUAL,major_purchase,8.49,A,102.56,ulster,Good Loan
2011,1,6,7.0,MORTGAGE,Low,37000,4400, 36 months,INDIVIDUAL,home_improvement,10.99,B,144.03,leinster,Good Loan
2011,1,6,5.0,RENT,Low,51000,9000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,294.61,ulster,Good Loan
2011,1,6,3.0,RENT,Low,80000,12000, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,390.54,leinster,Good Loan
2011,1,6,4.0,RENT,Low,94000,7000, 36 months,INDIVIDUAL,debt_consolidation,11.49,B,230.8,Northern-Irl,Good Loan
2011,1,6,4.0,RENT,Low,40000,9000, 36 months,INDIVIDUAL,debt_consolidation,7.49,A,279.92,leinster,Good Loan
2011,1,6,2.0,RENT,Low,35000,6000, 36 months,INDIVIDUAL,debt_consolidation,7.49,A,186.61,Northern-Irl,Good Loan
2011,1,6,6.0,MORTGAGE,Medium,150000,30000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,667.19,munster,Good Loan
2011,1,6,9.0,MORTGAGE,Low,81000,6000, 36 months,INDIVIDUAL,other,12.99,C,202.14,munster,Good Loan
2011,1,6,6.0,MORTGAGE,Low,58075,4000, 36 months,INDIVIDUAL,major_purchase,5.99,A,121.67,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,42000,8000, 36 months,INDIVIDUAL,home_improvement,5.42,A,241.28,Northern-Irl,Good Loan
2011,1,6,3.0,MORTGAGE,Low,52176,7500, 36 months,INDIVIDUAL,home_improvement,10.59,B,244.09,ulster,Good Loan
2011,1,6,10.0,RENT,High,225000,12000, 36 months,INDIVIDUAL,home_improvement,16.49,D,424.8,leinster,Good Loan
2011,1,6,8.0,RENT,Low,27600,4000, 36 months,INDIVIDUAL,moving,15.23,C,139.12,ulster,Good Loan
2011,1,6,2.0,RENT,Medium,195700,8000, 36 months,INDIVIDUAL,small_business,15.62,D,279.76,ulster,Good Loan
2011,1,6,6.05,OWN,Low,52800,7000, 36 months,INDIVIDUAL,credit_card,6.99,A,216.11,ulster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,72174,12000, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,276.06,Northern-Irl,Good Loan
2011,1,6,4.0,OWN,Low,26400,9600, 36 months,INDIVIDUAL,credit_card,7.49,A,298.58,ulster,Good Loan
2011,1,6,10.0,MORTGAGE,Medium,119153,4000, 60 months,INDIVIDUAL,car,17.99,E,101.56,Northern-Irl,Good Loan
2011,1,6,10.0,OWN,Low,43200,4625, 36 months,INDIVIDUAL,home_improvement,5.42,A,139.49,cannught,Good Loan
2011,1,6,7.0,RENT,Low,45600,19500, 60 months,INDIVIDUAL,small_business,22.11,G,539.79,munster,Good Loan
2011,1,6,7.0,OWN,Low,42000,10400, 60 months,INDIVIDUAL,debt_consolidation,10.99,B,226.07,ulster,Good Loan
2011,1,6,0.5,RENT,Low,20000,2400, 36 months,INDIVIDUAL,debt_consolidation,15.62,D,83.93,ulster,Good Loan
2011,1,6,4.0,MORTGAGE,Low,65000,2000, 36 months,INDIVIDUAL,car,7.49,A,62.21,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Medium,108000,12000, 60 months,INDIVIDUAL,home_improvement,17.49,D,301.41,cannught,Good Loan
2011,1,6,4.0,RENT,Low,75000,10000, 36 months,INDIVIDUAL,debt_consolidation,7.49,A,311.02,ulster,Good Loan
2011,1,6,7.0,MORTGAGE,Low,68000,3000, 36 months,INDIVIDUAL,car,5.42,A,90.48,leinster,Good Loan
2011,1,6,6.05,MORTGAGE,Low,47100,4000, 36 months,INDIVIDUAL,home_improvement,11.49,B,131.89,munster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,80400,25000, 36 months,INDIVIDUAL,debt_consolidation,17.49,D,897.43,ulster,Good Loan
2011,1,6,2.0,MORTGAGE,Low,50000,15000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,333.6,cannught,Good Loan
2011,1,6,4.0,RENT,Low,65000,10000, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,332.1,ulster,Good Loan
2011,1,6,0.5,RENT,Low,31200,3500, 60 months,INDIVIDUAL,other,15.99,D,85.1,cannught,Good Loan
2011,1,6,3.0,RENT,Low,24000,6000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,189.38,ulster,Good Loan
2011,1,6,4.0,MORTGAGE,Low,65000,9600, 36 months,INDIVIDUAL,debt_consolidation,15.99,D,337.47,leinster,Good Loan
2011,1,6,7.0,MORTGAGE,Low,100000,10300, 36 months,INDIVIDUAL,debt_consolidation,15.99,D,362.07,munster,Good Loan
2011,1,6,3.0,MORTGAGE,Low,52200,4000, 36 months,INDIVIDUAL,other,17.49,D,143.59,leinster,Good Loan
2011,1,6,0.5,OWN,Medium,105000,6700, 60 months,INDIVIDUAL,home_improvement,20.62,F,179.83,leinster,Good Loan
2011,1,6,2.0,RENT,Low,42000,7200, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,235.69,Northern-Irl,Good Loan
2011,1,6,10.0,RENT,Low,85000,20000, 36 months,INDIVIDUAL,wedding,10.59,B,650.9,ulster,Good Loan
2011,1,6,3.0,MORTGAGE,Low,95000,9950, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,314.06,cannught,Good Loan
2011,1,6,4.0,MORTGAGE,Medium,140000,2800, 36 months,INDIVIDUAL,vacation,11.99,B,92.99,Northern-Irl,Good Loan
2011,1,6,4.0,OWN,Low,25062,4000, 36 months,INDIVIDUAL,other,16.49,D,141.6,Northern-Irl,Good Loan
2011,1,6,0.5,RENT,Low,55000,7600, 36 months,INDIVIDUAL,debt_consolidation,15.62,D,265.77,Northern-Irl,Good Loan
2011,1,6,10.0,MORTGAGE,Low,86400,35000, 60 months,INDIVIDUAL,debt_consolidation,20.25,F,932.17,ulster,Good Loan
2011,1,6,8.0,MORTGAGE,Low,90000,6000, 36 months,INDIVIDUAL,credit_card,15.62,D,209.82,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,60000,12000, 60 months,INDIVIDUAL,debt_consolidation,11.49,B,263.86,cannught,Good Loan
2011,1,6,1.0,RENT,Low,62000,3000, 36 months,INDIVIDUAL,wedding,6.99,A,92.62,Northern-Irl,Good Loan
2011,1,6,2.0,RENT,Low,13200,1875, 36 months,INDIVIDUAL,debt_consolidation,6.99,A,57.89,Northern-Irl,Good Loan
2011,1,6,2.0,MORTGAGE,Medium,145987,5500, 36 months,INDIVIDUAL,debt_consolidation,5.42,A,165.88,munster,Good Loan
2011,1,6,2.0,RENT,Low,19200,2950, 36 months,INDIVIDUAL,credit_card,16.49,D,104.43,cannught,Good Loan
2011,1,6,10.0,MORTGAGE,Low,49000,7000, 36 months,INDIVIDUAL,debt_consolidation,6.99,A,216.11,Northern-Irl,Good Loan
2011,1,6,6.05,RENT,Low,16800,1000, 36 months,INDIVIDUAL,other,11.49,B,32.98,Northern-Irl,Good Loan
2011,1,6,5.0,RENT,Low,32004,6000, 36 months,INDIVIDUAL,debt_consolidation,13.99,C,205.04,Northern-Irl,Good Loan
2011,1,6,10.0,RENT,Low,19200,5000, 36 months,INDIVIDUAL,credit_card,6.99,A,154.37,ulster,Good Loan
2011,1,6,10.0,RENT,Low,60000,21725, 36 months,INDIVIDUAL,debt_consolidation,15.62,D,759.72,ulster,Good Loan
2011,1,6,5.0,RENT,Low,60000,12000, 36 months,INDIVIDUAL,credit_card,7.49,A,373.22,Northern-Irl,Good Loan
2011,1,6,6.0,MORTGAGE,Medium,112689,24000, 36 months,INDIVIDUAL,debt_consolidation,9.99,B,774.3,ulster,Good Loan
2011,1,6,0.5,MORTGAGE,Low,50000,8000, 60 months,INDIVIDUAL,other,17.49,D,200.94,munster,Good Loan
2011,1,6,7.0,MORTGAGE,Low,96000,8000, 36 months,INDIVIDUAL,other,6.99,A,246.99,cannught,Good Loan
2011,1,6,2.0,RENT,Low,65000,6000, 36 months,INDIVIDUAL,credit_card,11.49,B,197.83,ulster,Good Loan
2011,1,6,3.0,MORTGAGE,Medium,200000,12200, 60 months,INDIVIDUAL,debt_consolidation,12.99,C,277.53,cannught,Good Loan
2011,1,6,1.0,RENT,Low,57500,9100, 36 months,INDIVIDUAL,debt_consolidation,11.49,B,300.04,Northern-Irl,Good Loan
2011,1,6,1.0,RENT,Low,92700,15000, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,498.15,Northern-Irl,Good Loan
2011,1,6,10.0,MORTGAGE,Low,66000,8400, 36 months,INDIVIDUAL,other,16.49,D,297.36,munster,Good Loan
2011,1,6,2.0,MORTGAGE,Low,65000,2500, 36 months,INDIVIDUAL,home_improvement,5.99,A,76.05,leinster,Good Loan
2011,1,6,8.0,RENT,Low,55000,4000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,130.94,cannught,Good Loan
2011,1,6,10.0,MORTGAGE,Medium,125000,27000, 60 months,INDIVIDUAL,small_business,20.62,F,724.69,cannught,Good Loan
2011,1,6,7.0,RENT,Low,42000,5000, 36 months,INDIVIDUAL,home_improvement,10.99,B,163.67,leinster,Good Loan
2011,1,6,4.0,MORTGAGE,Low,75000,9000, 36 months,INDIVIDUAL,debt_consolidation,6.99,A,277.86,cannught,Good Loan
2011,1,6,3.0,RENT,Low,58500,5000, 36 months,INDIVIDUAL,small_business,7.49,A,155.51,Northern-Irl,Good Loan
2011,1,6,10.0,RENT,Low,35000,10000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,315.63,leinster,Good Loan
2011,1,6,7.0,MORTGAGE,Low,37290,5500, 36 months,INDIVIDUAL,major_purchase,5.42,A,165.88,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,93132,2500, 36 months,INDIVIDUAL,major_purchase,5.99,A,76.05,cannught,Good Loan
2011,1,6,10.0,MORTGAGE,Medium,135000,30000, 60 months,INDIVIDUAL,major_purchase,13.99,C,697.9,munster,Good Loan
2011,1,6,6.05,MORTGAGE,Low,35376,1500, 36 months,INDIVIDUAL,other,8.49,A,47.35,munster,Good Loan
2011,1,6,1.0,RENT,Low,63250,12000, 36 months,INDIVIDUAL,major_purchase,9.99,B,387.15,Northern-Irl,Good Loan
2011,1,6,5.0,MORTGAGE,Low,60000,20000, 60 months,INDIVIDUAL,debt_consolidation,18.39,E,512.13,Northern-Irl,Good Loan
2011,1,6,5.0,RENT,Low,54996,10000, 36 months,INDIVIDUAL,debt_consolidation,12.99,C,336.9,ulster,Good Loan
2011,1,6,7.0,MORTGAGE,Medium,200000,20000, 60 months,INDIVIDUAL,home_improvement,12.99,C,454.96,Northern-Irl,Good Loan
2011,1,6,1.0,RENT,Low,48500,5000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,163.67,ulster,Good Loan
2011,1,6,10.0,RENT,Medium,102552,5600, 36 months,INDIVIDUAL,medical,9.99,B,180.67,ulster,Good Loan
2011,1,6,1.0,RENT,Low,50000,4000, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,130.18,cannught,Good Loan
2011,1,6,3.0,MORTGAGE,Low,42000,6800, 60 months,INDIVIDUAL,debt_consolidation,18.39,E,174.13,munster,Good Loan
2011,1,6,4.0,RENT,Low,96000,3150, 36 months,INDIVIDUAL,home_improvement,6.0,B,95.83,ulster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,72000,6000, 36 months,INDIVIDUAL,home_improvement,13.49,C,203.59,munster,Good Loan
2011,1,6,2.0,RENT,Low,36000,2000, 36 months,INDIVIDUAL,renewable_energy,11.99,B,66.42,ulster,Good Loan
2011,1,6,5.0,OWN,Low,14400,6000, 36 months,INDIVIDUAL,other,7.49,A,186.61,leinster,Good Loan
2011,1,6,1.0,RENT,Medium,140900,10000, 36 months,INDIVIDUAL,debt_consolidation,14.79,C,345.63,ulster,Good Loan
2011,1,6,4.0,OWN,Low,82000,10000, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,332.1,Northern-Irl,Good Loan
2011,1,6,6.0,RENT,Low,53000,6700, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,227.34,leinster,Good Loan
2011,1,6,2.0,RENT,Low,62364,10000, 36 months,INDIVIDUAL,debt_consolidation,10.99,B,327.34,ulster,Good Loan
2011,1,6,10.0,MORTGAGE,Medium,120000,20000, 36 months,INDIVIDUAL,home_improvement,12.99,C,673.79,ulster,Good Loan
2011,1,6,7.0,RENT,Low,54000,10000, 36 months,INDIVIDUAL,debt_consolidation,17.99,E,361.48,ulster,Good Loan
2011,1,6,5.0,RENT,Low,9840,1750, 36 months,INDIVIDUAL,debt_consolidation,9.99,B,56.46,leinster,Good Loan
2011,1,6,2.0,RENT,Low,82710,8000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,271.45,Northern-Irl,Good Loan
2011,1,6,1.0,RENT,Low,30000,9950, 36 months,INDIVIDUAL,credit_card,8.49,A,314.06,ulster,Good Loan
2011,1,6,5.0,RENT,Low,78000,3200, 36 months,INDIVIDUAL,debt_consolidation,12.99,C,107.81,ulster,Good Loan
2011,1,6,5.0,MORTGAGE,Medium,159996,25000, 60 months,INDIVIDUAL,debt_consolidation,14.79,C,592.0,ulster,Good Loan
2011,1,6,3.0,RENT,Low,42000,3200, 36 months,INDIVIDUAL,major_purchase,15.62,D,111.91,ulster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,90000,20000, 60 months,INDIVIDUAL,home_improvement,12.99,C,454.96,leinster,Good Loan
2011,1,6,6.0,MORTGAGE,Low,65000,16000, 60 months,INDIVIDUAL,wedding,12.99,C,363.97,cannught,Good Loan
2011,1,6,7.0,MORTGAGE,Low,69000,9600, 36 months,INDIVIDUAL,credit_card,7.49,A,298.58,Northern-Irl,Good Loan
2011,1,6,10.0,OWN,Low,36000,4000, 36 months,INDIVIDUAL,car,13.49,C,135.73,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,72000,7000, 36 months,INDIVIDUAL,debt_consolidation,11.49,B,230.8,Northern-Irl,Good Loan
2011,1,6,5.0,MORTGAGE,Low,32450,3250, 36 months,INDIVIDUAL,other,6.99,A,100.34,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,78000,35000, 60 months,INDIVIDUAL,credit_card,19.29,E,913.52,Northern-Irl,Good Loan
2011,1,6,10.0,MORTGAGE,Low,42000,12000, 36 months,INDIVIDUAL,debt_consolidation,15.23,C,417.34,ulster,Good Loan
2011,1,6,6.0,RENT,Low,33000,9000, 36 months,INDIVIDUAL,debt_consolidation,11.99,B,298.89,Northern-Irl,Good Loan
2011,1,6,3.0,MORTGAGE,Medium,102000,18000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,568.14,Northern-Irl,Good Loan
2011,1,6,10.0,RENT,Low,52000,14400, 60 months,INDIVIDUAL,debt_consolidation,11.49,B,316.63,Northern-Irl,Good Loan
2011,1,6,2.0,RENT,Medium,122300,35000, 60 months,INDIVIDUAL,small_business,22.11,G,968.86,leinster,Good Loan
2011,1,6,3.0,RENT,Medium,120000,3725, 36 months,INDIVIDUAL,credit_card,8.49,A,117.58,munster,Good Loan
2011,1,6,4.0,MORTGAGE,Low,90000,9900, 36 months,INDIVIDUAL,debt_consolidation,5.99,A,301.14,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,46800,29375, 60 months,INDIVIDUAL,debt_consolidation,20.62,F,788.43,leinster,Good Loan
2011,1,6,0.5,RENT,Low,85000,7175, 36 months,INDIVIDUAL,wedding,7.49,A,223.16,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,75000,4950, 36 months,INDIVIDUAL,home_improvement,10.99,B,162.04,Northern-Irl,Good Loan
2011,1,6,7.0,MORTGAGE,Low,50000,10000, 36 months,INDIVIDUAL,debt_consolidation,9.99,B,322.63,munster,Good Loan
2011,1,6,1.0,RENT,Low,45000,3000, 36 months,INDIVIDUAL,credit_card,9.99,B,96.79,Northern-Irl,Good Loan
2011,1,6,6.0,RENT,Low,30000,4200, 36 months,INDIVIDUAL,car,15.23,C,146.07,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Medium,107000,2400, 60 months,INDIVIDUAL,car,8.49,A,49.23,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,41500,12000, 60 months,INDIVIDUAL,debt_consolidation,19.69,E,315.87,cannught,Good Loan
2011,1,6,10.0,MORTGAGE,Low,53200,5000, 36 months,INDIVIDUAL,home_improvement,5.42,A,150.8,leinster,Good Loan
2011,1,6,10.0,MORTGAGE,Medium,160000,18000, 60 months,INDIVIDUAL,home_improvement,20.25,F,479.4,Northern-Irl,Good Loan
2011,1,6,5.0,RENT,Low,95000,8000, 36 months,INDIVIDUAL,major_purchase,11.49,B,263.78,leinster,Good Loan
2011,1,6,9.0,RENT,Low,82000,18000, 36 months,INDIVIDUAL,medical,8.49,A,568.14,munster,Good Loan
2011,1,6,1.0,MORTGAGE,Low,50000,12000, 60 months,INDIVIDUAL,debt_consolidation,15.99,D,291.76,ulster,Good Loan
2011,1,6,2.0,RENT,Low,36228,10000, 60 months,INDIVIDUAL,debt_consolidation,10.99,B,217.38,Northern-Irl,Good Loan
2011,1,6,7.0,MORTGAGE,Low,45600,13000, 36 months,INDIVIDUAL,debt_consolidation,12.99,C,437.96,leinster,Good Loan
2011,1,6,2.0,RENT,Low,43000,14700, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,364.47,Northern-Irl,Good Loan
2011,1,6,10.0,MORTGAGE,Low,95000,5000, 36 months,INDIVIDUAL,home_improvement,6.99,A,154.37,leinster,Good Loan
2011,1,6,3.0,RENT,Low,80038,10000, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,325.45,leinster,Good Loan
2011,1,6,2.0,OWN,Low,38400,14400, 60 months,INDIVIDUAL,car,13.49,C,331.27,Northern-Irl,Good Loan
2011,1,6,10.0,MORTGAGE,High,207996,10000, 60 months,INDIVIDUAL,other,16.89,D,247.94,ulster,Good Loan
2011,1,6,10.0,MORTGAGE,Medium,105000,10000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,315.63,cannught,Good Loan
2011,1,6,8.0,RENT,Low,30000,9150, 36 months,INDIVIDUAL,debt_consolidation,10.59,B,297.79,leinster,Good Loan
2011,1,6,1.0,RENT,Low,40000,4000, 36 months,INDIVIDUAL,other,13.49,C,135.73,Northern-Irl,Good Loan
2011,1,6,0.5,MORTGAGE,Low,84000,1000, 36 months,INDIVIDUAL,home_improvement,9.99,B,32.27,leinster,Good Loan
2011,1,6,6.05,MORTGAGE,Medium,130000,6000, 36 months,INDIVIDUAL,other,5.42,A,180.96,cannught,Good Loan
2011,1,6,10.0,MORTGAGE,Low,65004,5000, 36 months,INDIVIDUAL,debt_consolidation,9.99,B,161.32,Northern-Irl,Good Loan
2011,1,6,10.0,MORTGAGE,Medium,120000,35000, 60 months,INDIVIDUAL,major_purchase,15.23,C,836.88,cannught,Good Loan
2011,1,6,3.0,RENT,Low,62000,8000, 36 months,INDIVIDUAL,debt_consolidation,8.49,A,252.51,ulster,Good Loan
2011,1,6,10.0,OWN,Low,39000,1000, 36 months,INDIVIDUAL,other,6.99,A,30.88,leinster,Good Loan
2011,1,6,4.0,RENT,Low,28800,6000, 36 months,INDIVIDUAL,vacation,10.99,B,196.41,leinster,Good Loan
2011,1,6,9.0,MORTGAGE,Low,45000,10000, 36 months,INDIVIDUAL,debt_consolidation,16.89,D,355.99,munster,Good Loan
2011,1,6,10.0,OWN,Low,42000,8000, 36 months,INDIVIDUAL,major_purchase,9.99,B,258.1,Northern-Irl,Good Loan
2011,1,6,4.0,MORTGAGE,Medium,138000,9900, 36 months,INDIVIDUAL,moving,6.99,A,305.64,Northern-Irl,Good Loan
2011,1,6,4.0,RENT,Low,45000,9000, 36 months,INDIVIDUAL,debt_consolidation,5.99,A,273.76,cannught,Good Loan
2011,1,6,3.0,MORTGAGE,Low,83200,5000, 36 months,INDIVIDUAL,major_purchase,14.79,C,172.82,cannught,Good Loan
2011,1,6,4.0,MORTGAGE,Low,96000,18000, 60 months,INDIVIDUAL,debt_consolidation,16.89,D,446.29,ulster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,60000,24000, 60 months,INDIVIDUAL,debt_consolidation,15.99,D,583.51,ulster,Good Loan
2011,1,6,6.05,OWN,Low,45000,15000, 36 months,INDIVIDUAL,home_improvement,14.79,C,518.44,Northern-Irl,Good Loan
2011,1,6,9.0,RENT,Low,34400,5000, 36 months,INDIVIDUAL,debt_consolidation,13.49,C,169.66,cannught,Good Loan
2011,1,6,7.0,MORTGAGE,Low,87000,15000, 36 months,INDIVIDUAL,small_business,10.99,B,491.01,leinster,Good Loan
2011,1,6,2.0,RENT,Low,81000,23000, 60 months,INDIVIDUAL,debt_consolidation,13.49,C,529.11,leinster,Good Loan
2011,1,6,1.0,RENT,Low,35400,8800, 60 months,INDIVIDUAL,credit_card,13.49,C,202.45,ulster,Good Loan
2011,1,6,6.0,MORTGAGE,Low,85000,9075, 36 months,INDIVIDUAL,credit_card,7.49,A,282.25,leinster,Good Loan
2011,1,6,5.0,RENT,Low,27000,1700, 36 months,INDIVIDUAL,car,6.99,A,52.49,leinster,Good Loan
2011,1,6,3.0,OWN,Low,28000,4800, 36 months,INDIVIDUAL,car,7.49,A,149.29,cannught,Good Loan
2011,1,6,4.0,MORTGAGE,Low,60000,25000, 60 months,INDIVIDUAL,debt_consolidation,11.99,B,555.99,munster,Good Loan
2011,1,6,7.0,RENT,Low,23004,1350, 36 months,INDIVIDUAL,other,9.99,B,43.56,munster,Good Loan
2011,1,6,10.0,MORTGAGE,Low,70000,8400, 36 months,INDIVIDUAL,medical,6.99,A,259.33,cannught,Good Loan
2011,1,6,4.0,OWN,High,201000,12000, 36 months,INDIVIDUAL,debt_consolidation,7.49,A,373.22,Northern-Irl,Good Loan
2011,1,6,5.0,RENT,Low,32496,4400, 36 months,INDIVIDUAL,other,8.49,A,138.88,Northern-Irl,Good Loan
2011,1,6,4.0,RENT,Low,60000,11000, 60 months,INDIVIDUAL,debt_consolidation,17.99,E,279.27,cannught,Good Loan
